"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018-10-8","44.11","46.21","46.33","43.82","13.88M","-6.58%"
"2018-9-28","47.22","45.58","47.29","45.58","12.38M","3.26%"
"2018-9-27","45.73","45.50","47.42","44.95","13.34M","0.37%"
"2018-9-26","45.56","45.26","46.37","44.72","13.48M","0.90%"
"2018-9-25","45.15","45.15","45.55","44.72","8.88M","-1.67%"
"2018-9-21","45.92","44.65","46.37","44.65","14.10M","-26.52%"
"2018-9-20","62.49","62.26","63.49","62.14","5.63M","40.06%"
"2018-9-19","44.62","43.56","45.15","43.01","14.15M","1.98%"
"2018-9-18","43.75","41.73","44.01","41.68","10.71M","3.94%"
"2018-9-17","42.09","41.73","42.80","41.23","6.57M","-0.39%"
"2018-9-14","42.26","43.11","43.19","41.93","9.37M","-3.00%"
"2018-9-13","43.56","45.18","45.36","41.07","21.35M","-2.41%"
"2018-9-12","44.64","45.97","47.69","44.40","20.42M","-3.26%"
"2018-9-11","46.14","44.59","46.17","43.84","16.25M","3.42%"
"2018-9-10","44.62","44.85","45.62","43.91","10.71M","-0.63%"
"2018-9-7","44.90","44.35","46.22","44.13","16.80M","1.03%"
"2018-9-6","44.44","43.32","45.55","43.32","13.53M","1.93%"
"2018-9-5","43.60","44.36","44.63","43.37","9.86M","-2.79%"
"2018-9-4","44.85","44.34","45.18","43.62","12.78M","0.93%"
"2018-9-3","44.43","42.71","44.58","42.70","11.53M","3.07%"
"2018-8-31","43.11","44.17","44.37","43.09","10.69M","-3.43%"
"2018-8-30","44.64","45.59","45.90","43.87","12.87M","-2.62%"
"2018-8-29","45.84","44.85","46.43","44.39","14.08M","1.71%"
"2018-8-28","45.07","44.90","45.97","44.60","12.92M","-0.63%"
"2018-8-27","45.36","44.22","46.73","43.89","22.24M","3.52%"
"2018-8-24","43.82","44.23","45.34","43.51","16.97M","-2.41%"
"2018-8-23","44.90","41.84","45.72","41.51","26.51M","6.99%"
"2018-8-22","41.96","41.97","42.91","41.32","27.16M","3.72%"
"2018-8-21","40.46","36.99","40.75","36.96","21.30M","8.66%"
"2018-8-20","37.23","36.69","37.35","35.91","9.30M","1.49%"
"2018-8-17","36.69","38.96","39.07","36.56","13.98M","-4.60%"
"2018-8-16","38.46","37.75","39.13","37.30","7.79M","-0.21%"
"2018-8-15","38.54","40.46","40.76","38.32","11.72M","-4.67%"
"2018-8-14","40.43","40.92","41.57","40.31","7.95M","-1.39%"
"2018-8-13","41.00","39.89","41.31","39.85","10.52M","0.42%"
"2018-8-10","40.83","40.31","41.58","39.90","16.76M","0.41%"
"2018-8-9","40.66","37.12","40.94","36.76","25.62M","9.24%"
"2018-8-8","37.22","38.72","38.90","37.05","12.72M","-4.75%"
"2018-8-7","39.08","36.96","39.26","36.54","19.28M","7.00%"
"2018-8-6","36.52","38.01","38.29","36.34","14.80M","-4.99%"
"2018-8-3","38.44","39.64","40.02","38.39","10.52M","-3.64%"
"2018-8-2","39.89","39.34","40.54","38.67","16.18M","0.55%"
"2018-8-1","39.67","41.13","41.54","39.56","16.30M","-4.20%"
"2018-7-31","41.41","41.84","42.60","40.90","10.95M","-1.49%"
"2018-7-30","42.04","44.17","44.38","40.87","16.11M","-4.79%"
"2018-7-27","44.16","44.08","44.70","43.57","8.57M","0.27%"
"2018-7-26","44.04","45.41","45.56","43.63","13.96M","-3.00%"
"2018-7-25","45.40","45.79","46.81","45.31","14.70M","-0.53%"
"2018-7-24","45.64","44.69","46.27","44.44","17.63M","1.52%"
"2018-7-23","44.96","43.88","45.40","43.08","27.82M","-4.45%"
"2018-7-20","47.05","45.67","47.86","45.57","16.27M","2.23%"
"2018-7-19","46.03","47.95","47.96","45.54","22.05M","-4.50%"
"2018-7-18","48.19","50.48","50.89","48.11","20.76M","-4.53%"
"2018-7-17","50.48","50.42","50.96","49.49","12.65M","-0.06%"
"2018-7-16","50.51","51.43","52.30","49.90","19.11M","-2.76%"
"2018-7-13","51.94","51.53","53.78","50.81","29.24M","-0.84%"
"2018-7-12","52.38","49.74","53.35","49.31","34.55M","5.30%"
"2018-7-11","49.74","48.47","50.13","48.02","21.77M","-0.78%"
"2018-7-10","50.14","50.87","51.79","49.33","21.47M","-0.42%"
"2018-7-9","50.35","49.52","50.62","48.21","28.54M","2.91%"
"2018-7-6","48.92","45.83","50.47","45.82","38.87M","6.62%"
"2018-7-5","45.89","45.41","47.08","44.90","19.31M","-0.02%"
"2018-7-4","45.90","48.46","48.47","45.45","23.10M","-6.45%"
"2018-7-3","49.06","49.63","50.72","46.78","26.07M","-0.27%"
"2018-7-2","49.19","48.42","51.22","47.96","32.63M","1.55%"
"2018-6-29","48.44","44.22","48.44","44.04","25.38M","10.00%"
"2018-6-28","44.04","47.44","48.31","43.93","23.53M","-7.45%"
"2018-6-27","47.59","48.47","48.86","47.23","20.06M","-2.54%"
"2018-6-26","48.83","46.57","48.97","46.17","28.99M","2.88%"
"2018-6-25","47.46","45.97","48.67","45.71","34.16M","3.47%"
"2018-6-22","45.87","45.23","47.02","44.57","30.79M","-1.63%"
"2018-6-21","46.63","51.43","51.79","46.37","43.91M","-9.51%"
"2018-6-20","51.53","50.92","52.13","49.06","34.08M","2.07%"
"2018-6-19","50.48","49.87","52.22","48.77","34.96M","-1.58%"
"2018-6-15","51.29","51.36","52.27","50.54","30.19M","0.27%"
"2018-6-14","51.15","53.57","55.42","50.65","47.41M","-7.15%"
"2018-6-13","55.09","55.36","57.04","54.44","32.95M","-1.66%"
"2018-6-12","56.02","55.92","56.79","54.15","34.10M","1.55%"
"2018-6-11","55.16","59.06","59.51","54.59","49.04M","-8.73%"
"2018-6-8","60.44","59.73","61.96","59.19","35.07M","-0.48%"
"2018-6-7","60.73","62.76","63.06","60.64","36.52M","-4.05%"
"2018-6-6","63.30","60.26","63.49","59.72","50.79M","3.57%"
"2018-6-5","61.11","60.20","62.10","58.16","52.46M","-0.93%"
"2018-6-4","61.68","69.59","70.85","61.01","71.01M","-9.01%"
"2018-6-1","67.79","64.34","68.81","63.52","63.96M","2.44%"
"2018-5-31","66.17","63.37","67.52","59.20","83.77M","7.75%"
"2018-5-30","61.41","68.92","69.17","60.87","142.15M","-7.34%"
"2018-5-29","66.28","66.28","66.28","66.28","8.22M","10.00%"
"2018-5-28","60.26","60.26","60.26","60.26","4.14M","10.00%"
"2018-5-25","54.78","54.78","54.78","54.78","4.97M","10.00%"
"2018-5-24","49.80","49.80","49.80","49.80","1.16M","10.00%"
"2018-5-23","45.27","45.27","45.27","45.27","526.98K","10.00%"
"2018-5-22","41.15","41.15","41.15","41.15","507.83K","10.00%"
"2018-5-21","37.41","37.41","37.41","37.41","345.39K","10.01%"
"2018-5-18","34.01","34.01","34.01","34.01","610.76K","10.00%"
"2018-5-17","30.92","30.92","30.92","30.92","385.31K","10.00%"
"2018-5-16","28.11","28.11","28.11","28.11","193.79K","10.00%"
"2018-5-15","25.55","25.55","25.55","25.55","175.86K","9.99%"
"2018-5-14","23.23","23.23","23.23","23.23","144.48K","10.00%"
"2018-5-11","21.12","21.12","21.12","21.12","108.18K","9.99%"
"2018-5-10","19.20","19.20","19.20","19.20","16.66K","-21.44%"
"2018-5-9","24.44","24.44","24.44","24.44","28.93K","10.04%"
